Municipality,Year,BusinessName,IndustryLabel,Employees,LATITUDE,LONGITUDE,Maps
Flower's Cove,2019,flowers cove sports centre,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,51.30004223,-56.72780817,Click here
Flower's Cove,2019,harvey rose wholesale,"Food, beverage and tobacco merchant wholesalers",N/A,51.299283,-56.72844099,Click here
Flower's Cove,2019,l and e restaurant,Food services and drinking places,N/A,51.30519805,-56.7213664,Click here
Flower's Cove,2019,liberty tax services,"Accounting, tax preparation, bookkeeping and payroll services",N/A,51.3057178,-56.7202125,Click here
Flower's Cove,2019,optimal osteopathy,Ambulatory health care services,N/A,51.30004228,-56.72766441,Click here
Flower's Cove,2019,h r block,"Accounting, tax preparation, bookkeeping and payroll services",N/A,51.304991,-56.721286,Click here
Grand Falls-Windsor,2019,10431 Newfoundland Limited,Management of companies and enterprises,N/A,48.9336156,-55.6506488,Click here
Grand Falls-Windsor,2019,58363 NL Inc.,Food services and drinking places,N/A,48.9515536,-55.6473078,Click here
Grand Falls-Windsor,2019,A Buck or Two,General merchandise stores,N/A,48.94785278,-55.65049946,Click here
Grand Falls-Windsor,2019,A T Restoration Services Limited,Construction,N/A,48.95004973,-55.64398121,Click here
Grand Falls-Windsor,2019,AAT appraisers,Offices of real estate agents and brokers and activities related to real estate,N/A,48.9638779,-55.6536511,Click here
Grand Falls-Windsor,2019,Ability Massage and Laser Therapy,Ambulatory health care services,N/A,48.95422263,-55.62091805,Click here
Grand Falls-Windsor,2019,action sports shots,"Other professional, scientific and technical services",N/A,48.96084,-55.6565489,Click here
Grand Falls-Windsor,2019,Action truck caps and accessories,Motor vehicle and parts dealers,N/A,48.9555752,-55.6495318,Click here
Grand Falls-Windsor,2019,Adventureland,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.947767,-55.6670009,Click here
Grand Falls-Windsor,2019,AG's golf garage,"Sporting goods, hobby, book and music stores",N/A,48.933147,-55.6613718,Click here
Grand Falls-Windsor,2019,Air Liquide Canada,Miscellaneous merchant wholesalers,N/A,48.9436864,-55.6579828,Click here
Grand Falls-Windsor,2019,Airport Mazda Ltd,Motor vehicle and parts dealers,N/A,48.9430892,-55.6571006,Click here
Grand Falls-Windsor,2019,align rolfing time,Personal care services and other personal services,N/A,48.9349407,-55.6603518,Click here
Grand Falls-Windsor,2019,Alpha technologies,"Machinery, equipment and supplies merchant wholesalers",N/A,48.93371033,-55.65040548,Click here
Grand Falls-Windsor,2019,Alteen Brothers Ltd,Clothing and clothing accessories stores,N/A,48.927797,-55.6600921,Click here
Grand Falls-Windsor,2019,always shining cleaning,Services to buildings and dwellings,N/A,48.957256,-55.6534821,Click here
Grand Falls-Windsor,2019,amplified images,Personal care services and other personal services,N/A,48.9391886,-55.647817,Click here
Grand Falls-Windsor,2019,Anthony Insurance,"Agencies, brokerages and other insurance related activities",N/A,48.94500678,-55.65019997,Click here
Grand Falls-Windsor,2019,Ardene,Clothing and clothing accessories stores,N/A,48.9476873,-55.6502655,Click here
Grand Falls-Windsor,2019,Armour Transport Inc,Truck transportation,N/A,48.9441534,-55.680332,Click here
Grand Falls-Windsor,2019,art's plastering and painting,Construction,N/A,48.9293945,-55.6448202,Click here
Grand Falls-Windsor,2019,ASAP TOWING AND RECOVERY LTD,Support activities for transportation,N/A,48.9289526,-55.6525097,Click here
Grand Falls-Windsor,2019,AT YOUR SERVICE RENOVATIONS,Construction,N/A,48.947079,-55.6285134,Click here
Grand Falls-Windsor,2019,ATLANTEX IMAGED WEAR AND SIGNS,Printing and related support activities,N/A,48.9586182,-55.6027817,Click here
Grand Falls-Windsor,2019,Auto Impact Solutions,Automotive repair and maintenance,N/A,48.9458701,-55.6611887,Click here
Grand Falls-Windsor,2019,Auto world parts,Motor vehicle and parts dealers,N/A,48.9523164,-55.63976926,Click here
Grand Falls-Windsor,2019,B & B Sales Limited,"Machinery, equipment and supplies merchant wholesalers",N/A,48.9469155,-55.6612481,Click here
Grand Falls-Windsor,2019,B & K Carpet and Flooring,Furniture and home furnishings stores,N/A,48.9535163,-55.6532253,Click here
Grand Falls-Windsor,2019,B & W Meat Market Ltd,Food and beverage stores,N/A,48.9486502,-55.6646396,Click here
Grand Falls-Windsor,2019,B P O Elks Club,"Grant-making, civic, and professional and similar organizations",N/A,48.9312184,-55.6587158,Click here
Grand Falls-Windsor,2019,Badger Diner Bar and Grill,Food services and drinking places,N/A,48.944654,-55.6838883,Click here
Grand Falls-Windsor,2019,Bank of Montreal,Banking and other depository credit intermediation,N/A,48.9281723,-55.6593137,Click here
Grand Falls-Windsor,2019,Barker's Fabrication,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,48.94794892,-55.66717052,Click here
Grand Falls-Windsor,2019,Barney's Lounge,Food services and drinking places,N/A,48.92967222,-55.6592022,Click here
Grand Falls-Windsor,2019,BCJ Tax Centre,"Accounting, tax preparation, bookkeeping and payroll services",N/A,48.92889581,-55.65897421,Click here
Grand Falls-Windsor,2019,Bell Aliant,Electronics and appliance stores,N/A,48.94764639,-55.6504109,Click here
Grand Falls-Windsor,2019,Beltone Hearing,Ambulatory health care services,N/A,48.9450631,-55.6491479,Click here
Grand Falls-Windsor,2019,Benger's Automotive,Automotive repair and maintenance,N/A,48.9434209,-55.6576942,Click here
Grand Falls-Windsor,2019,Bennett's Excavations,Construction,N/A,48.9600578,-55.6509829,Click here
Grand Falls-Windsor,2019,BENNETTS EAVESTROUGH LTD,Construction,N/A,48.9507767,-55.6736209,Click here
Grand Falls-Windsor,2019,Bentley Leathers Inc.,Clothing and clothing accessories stores,N/A,48.9476489,-55.65041102,Click here
Grand Falls-Windsor,2019,Beothuk Family RV Park,"RV (recreational vehicle) parks, recreational camps, and rooming and boarding houses",N/A,48.94328923,-55.70649498,Click here
Grand Falls-Windsor,2019,BERN'S KITCHEN,Food services and drinking places,N/A,48.9341355,-55.6298134,Click here
Grand Falls-Windsor,2019,Big Ed's Second Hand Store,Miscellaneous store retailers,N/A,48.95434256,-55.6532072,Click here
Grand Falls-Windsor,2019,Billard Physiotherapy,Ambulatory health care services,N/A,48.9491579,-55.6572157,Click here
Grand Falls-Windsor,2019,BINARY INK,"Other professional, scientific and technical services",N/A,48.9363775,-55.6252064,Click here
Grand Falls-Windsor,2019,BISHOPS FINE WOODWORKING,Household and institutional furniture and kitchen cabinet manufacturing,N/A,48.9559386,-55.66660414,Click here
Grand Falls-Windsor,2019,Black River Security,Investigation and security services,N/A,48.94895989,-55.66369191,Click here
Grand Falls-Windsor,2019,Blackmore Law Office,Legal services,N/A,48.944972,-55.65001431,Click here
Grand Falls-Windsor,2019,"Blair Jewer, C.A.","Accounting, tax preparation, bookkeeping and payroll services",N/A,48.92904441,-55.65932052,Click here
Grand Falls-Windsor,2019,Bluebird investments,"Lessors of real estate and financial investment services, funds and other financial vehicles",N/A,48.9446597,-55.6603328,Click here
Grand Falls-Windsor,2019,Bogart's Jewelers,Clothing and clothing accessories stores,N/A,48.94764639,-55.6504109,Click here
Grand Falls-Windsor,2019,Breeze's Barber Shop,Personal care services and other personal services,N/A,48.9452228,-55.6512848,Click here
Grand Falls-Windsor,2019,Bride's Snack bar,Food services and drinking places,N/A,48.93478608,-55.65029787,Click here
Grand Falls-Windsor,2019,Brothers and Burden Law Office,Legal services,N/A,48.9277643,-55.6587456,Click here
Grand Falls-Windsor,2019,Brown Derby Wholesale,"Food, beverage and tobacco merchant wholesalers",N/A,48.952003,-55.642665,Click here
Grand Falls-Windsor,2019,Brown's Bumper to Bumper,Automotive repair and maintenance,N/A,48.9543432,-55.6532041,Click here
Grand Falls-Windsor,2019,Browning Harvey Ltd.,"Food, beverage and tobacco merchant wholesalers",N/A,48.9433367,-55.65538801,Click here
Grand Falls-Windsor,2019,Bubblepixie Soap Co Inc,"Soap, cleaning compound and toilet preparation manufacturing",N/A,48.92789749,-55.65810319,Click here
Grand Falls-Windsor,2019,Bugden Woolridge Dental Inc.,Ambulatory health care services,N/A,48.9386493,-55.6598014,Click here
Grand Falls-Windsor,2019,Business Development Bank,Non-depository credit intermediation,N/A,48.9273509,-55.65661211,Click here
Grand Falls-Windsor,2019,Busy Bee Cleaning Services,Services to buildings and dwellings,N/A,48.93188025,-55.64651955,Click here
Grand Falls-Windsor,2019,Buzz On Jon,"Sporting goods, hobby, book and music stores",N/A,48.94764639,-55.6504109,Click here
Grand Falls-Windsor,2019,C & N Appliances parts and service,Electronics and appliance stores,N/A,48.9544139,-55.6543756,Click here
Grand Falls-Windsor,2019,C & S Unique Gifts,Miscellaneous store retailers,N/A,48.94856136,-55.65476545,Click here
Grand Falls-Windsor,2019,C & T ASPHALT SOLUTIONS,Construction,N/A,48.9555168,-55.68798241,Click here
Grand Falls-Windsor,2019,Canada bread Company Ltd,Bakeries and tortilla manufacturing,N/A,48.951291,-55.6520665,Click here
Grand Falls-Windsor,2019,Canadian Mental Health Association,"Grant-making, civic, and professional and similar organizations",N/A,48.94517013,-55.64959268,Click here
Grand Falls-Windsor,2019,Canadian Red Cross,Social assistance,N/A,48.9553409,-55.65000289,Click here
Grand Falls-Windsor,2019,Canadian Tire,Building material and garden equipment and supplies dealers,N/A,48.940985,-55.6531186,Click here
Grand Falls-Windsor,2019,Cancer Society,"Grant-making, civic, and professional and similar organizations",N/A,48.9450649,-55.6505204,Click here
Grand Falls-Windsor,2019,Caregivers Inc,Ambulatory health care services,N/A,48.94578319,-55.64832513,Click here
Grand Falls-Windsor,2019,Carlson Wagonlit Harvey's Travel,Travel arrangement and reservation services,N/A,48.94892436,-55.65454412,Click here
Grand Falls-Windsor,2019,"Carman W. Brown, CPA","Accounting, tax preparation, bookkeeping and payroll services",N/A,48.93470928,-55.65042104,Click here
Grand Falls-Windsor,2019,CAROL ANN'S HAIR DIMENSIONS,Personal care services and other personal services,N/A,48.9618535,-55.5984135,Click here
Grand Falls-Windsor,2019,Carquest Canada Ltd,Motor vehicle and parts dealers,N/A,48.951613,-55.64111301,Click here
Grand Falls-Windsor,2019,carriage house inn,Traveller accommodation,N/A,48.9545249,-55.61384845,Click here
Grand Falls-Windsor,2019,CBDC,Non-depository credit intermediation,N/A,48.9450649,-55.6505204,Click here
Grand Falls-Windsor,2019,Central Auto and Diesel Ltd,Automotive repair and maintenance,N/A,48.9562242,-55.64869401,Click here
Grand Falls-Windsor,2019,CENTRAL CEMETARY SERVICES,Funeral services,N/A,48.93195,-55.6355861,Click here
Grand Falls-Windsor,2019,Central Dental Group,Ambulatory health care services,N/A,48.93170521,-55.6493421,Click here
Grand Falls-Windsor,2019,Central Funeral Home Ltd,Funeral services,N/A,48.9305917,-55.6500649,Click here
Grand Falls-Windsor,2019,Central Health Consultants,Ambulatory health care services,N/A,48.93511334,-55.64664597,Click here
Grand Falls-Windsor,2019,Central Hydraulics and Supply,Repair and maintenance (except automotive),N/A,48.953274,-55.6520303,Click here
Grand Falls-Windsor,2019,Central Kia,Motor vehicle and parts dealers,N/A,48.9387673,-55.6523683,Click here
Grand Falls-Windsor,2019,Central Laser Therapy,Personal care services and other personal services,N/A,48.9516908,-55.6398529,Click here
Grand Falls-Windsor,2019,Central Medical,Ambulatory health care services,N/A,48.9523927,-55.6405923,Click here
Grand Falls-Windsor,2019,Central Orthodontics,Ambulatory health care services,N/A,48.945711,-55.649425,Click here
Grand Falls-Windsor,2019,CENTRAL PET GROOMING,Personal care services and other personal services,N/A,48.951163,-55.67039,Click here
Grand Falls-Windsor,2019,Central Pharmacy,Health and personal care stores,N/A,48.93557031,-55.64516303,Click here
Grand Falls-Windsor,2019,CENTRAL PLUMBING INSPECTION,"Architectural, engineering and related services",N/A,48.92861921,-55.6555315,Click here
Grand Falls-Windsor,2019,CENTRAL REFRIDGERATION,Construction,N/A,48.9559731,-55.6706281,Click here
Grand Falls-Windsor,2019,Century 21 Exploits Realty Inc,Offices of real estate agents and brokers and activities related to real estate,N/A,48.9509819,-55.64827861,Click here
Grand Falls-Windsor,2019,Chiropractic Wellness Clinic,Ambulatory health care services,N/A,48.9520162,-55.6428368,Click here
Grand Falls-Windsor,2019,CIBC,Banking and other depository credit intermediation,N/A,48.9284771,-55.65929149,Click here
Grand Falls-Windsor,2019,City Tire and Auto Centre Ltd,Automotive repair and maintenance,N/A,48.9552711,-55.6287669,Click here
Grand Falls-Windsor,2019,CJ ENTREPRISES,Construction,N/A,48.9692594,-55.589968,Click here
Grand Falls-Windsor,2019,Clarke's Inside out Renovations,Construction,N/A,48.9490084,-55.65537981,Click here
Grand Falls-Windsor,2019,Club 99 Lounge,Food services and drinking places,N/A,48.945162,-55.6550364,Click here
Grand Falls-Windsor,2019,CNC FENCING,Construction,N/A,48.9557338,-55.65447621,Click here
Grand Falls-Windsor,2019,Coca-Cola Refreshments Canada,"Food, beverage and tobacco merchant wholesalers",N/A,48.9488714,-55.646336,Click here
Grand Falls-Windsor,2019,Cohen Law Office,Legal services,N/A,48.9276367,-55.6603675,Click here
Grand Falls-Windsor,2019,Cohens Home Furnishings,Furniture and home furnishings stores,N/A,48.949806,-55.654889,Click here
Grand Falls-Windsor,2019,Collatoral Damage Ltd.,Automotive repair and maintenance,N/A,48.9440869,-55.6586129,Click here
Grand Falls-Windsor,2019,Colonial Garage and Distributors,Motor vehicle and parts dealers,N/A,48.9430961,-55.6651161,Click here
Grand Falls-Windsor,2019,Common Grounds Cafe,Food services and drinking places,N/A,48.92762099,-55.65896921,Click here
Grand Falls-Windsor,2019,Compassion home care,Ambulatory health care services,N/A,48.9274046,-55.6556178,Click here
Grand Falls-Windsor,2019,COOPER'S CARPENTRY,Construction,N/A,48.9398854,-55.6648221,Click here
Grand Falls-Windsor,2019,Corona College,Community colleges and C.E.G.E.P.s,N/A,48.9589605,-55.6501077,Click here
Grand Falls-Windsor,2019,CRAFTS UNTHREADED,"Sporting goods, hobby, book and music stores",N/A,48.9531981,-55.6697048,Click here
Grand Falls-Windsor,2019,CREATIVE FLAVOURS,Bakeries and tortilla manufacturing,N/A,48.9438347,-55.63400521,Click here
Grand Falls-Windsor,2019,Creative Image,Personal care services and other personal services,N/A,48.94708888,-55.67064542,Click here
Grand Falls-Windsor,2019,Creative Learning childcare centre inc.,Social assistance,N/A,48.9517994,-55.6448187,Click here
Grand Falls-Windsor,2019,d & k Computers,Electronics and appliance stores,N/A,48.9449654,-55.6505245,Click here
Grand Falls-Windsor,2019,DAVE WHEELER PHOTOGRAPHY,"Other professional, scientific and technical services",N/A,48.9327828,-55.6554227,Click here
Grand Falls-Windsor,2019,Dave's barber shop,Personal care services and other personal services,N/A,48.94710411,-55.6682122,Click here
Grand Falls-Windsor,2019,Dave's Place,"Sporting goods, hobby, book and music stores",N/A,48.94710411,-55.6682122,Click here
Grand Falls-Windsor,2019,Dawe's Mechanical,Construction,N/A,48.9439482,-55.657085,Click here
Grand Falls-Windsor,2019,DAWN OLFORD PHOTOGRAPHY,"Other professional, scientific and technical services",N/A,48.9377379,-55.6532067,Click here
Grand Falls-Windsor,2019,Day and Ross Freight Ltd.,Truck transportation,N/A,48.9548241,-55.6307959,Click here
Grand Falls-Windsor,2019,DEAN'S OVERHEAD DOORS,Building material and garden equipment and supplies dealers,N/A,48.9285045,-55.6519169,Click here
Grand Falls-Windsor,2019,Decker's Auto Tech- NAPA Autopro,Motor vehicle and parts dealers,N/A,48.9530037,-55.6357033,Click here
Grand Falls-Windsor,2019,DEE DEE'S DAYCARE,Social assistance,N/A,48.9563007,-55.6538008,Click here
Grand Falls-Windsor,2019,DESIGN IT YOUR WAY,Specialized design services,N/A,48.95240309,-55.63384141,Click here
Grand Falls-Windsor,2019,Dew Entreprises- Aprraisal Central Inc.,Offices of real estate agents and brokers and activities related to real estate,N/A,48.930797,-55.6403176,Click here
Grand Falls-Windsor,2019,DIANE'S SALON AND SPA,Personal care services and other personal services,N/A,48.96305301,-55.5964552,Click here
Grand Falls-Windsor,2019,Dicks and Company Basics,Miscellaneous store retailers,N/A,48.94542701,-55.6522959,Click here
Grand Falls-Windsor,2019,Discount Auto Plaza,Motor vehicle and parts dealers,N/A,48.9540562,-55.6536784,Click here
Grand Falls-Windsor,2019,Dollarama,General merchandise stores,N/A,48.94965146,-55.65080691,Click here
